d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
30,14,2.885,30,14,30,14,False
28,88,2.6015,28,88,28,88,False
36,10,5.966,36,10,70,15,False
69,35,7.365,69,35,70,69,False
5,89,2.531,5,89,5,89,False
62,61,8.324,62,61,70,61,False
39,50,6.413,39,50,70,39,False
51,8,1.528,51,8,51,8,False
0,28,2.481,0,28,0,28,False
59,38,7.483499999999999,59,38,70,34,False
28,19,1.6260000000000001,28,19,28,19,False
93,85,2.935,93,85,93,85,False
72,38,7.115,72,38,70,15,False
1,75,5.9185,1,75,70,70,False
84,35,2.6060000000000003,84,35,84,35,False
83,7,6.0515,83,7,70,77,False
53,24,5.9075,53,24,70,70,False
40,13,2.237,40,13,40,13,False
81,60,9.8635,81,60,70,60,False
51,85,6.3765,51,85,70,51,False
53,1,2.0155000000000003,53,1,53,1,False
56,24,1.2189999999999999,56,24,56,24,False
23,41,7.9775,23,41,70,41,False
63,50,1.835,63,63,63,50,False
91,8,6.7379999999999995,91,8,70,70,False
2,91,8.239,2,2,70,70,False
78,14,2.314,78,14,78,14,False
70,28,1.526,70,28,70,28,False
66,65,2.4244999999999997,66,65,66,65,False
78,19,6.2355,78,19,70,70,False
12,38,9.42,12,38,70,38,False
14,19,1.8175,14,19,14,19,False
16,19,1.5855,16,19,16,19,False
5,10,6.0280000000000005,5,10,70,70,False
91,31,2.251,91,31,91,31,False
67,24,5.9455,67,24,70,70,False
51,87,6.219,51,87,70,51,False
28,91,8.4735,28,91,70,91,False
47,69,7.0575,47,69,70,70,False
73,90,2.1334999999999997,73,90,73,90,False
40,63,6.292,40,63,70,51,False
37,68,8.47,37,68,70,68,False
44,0,6.4265,44,0,0,44,True
39,46,7.266500000000001,39,46,70,39,False
91,46,6.3865,91,46,70,70,False
70,80,5.9645,70,80,70,70,False
15,30,2.0164999999999997,15,30,15,20,False
72,56,1.476,72,72,72,56,False
98,74,5.9505,98,74,70,70,False
66,5,8.818999999999999,66,66,70,5,False
92,4,6.2065,92,4,70,15,False
3,57,1.509,3,57,3,57,False
85,62,6.1795,85,62,70,34,False
31,58,2.7525,31,58,31,58,False
64,24,5.8715,64,24,70,34,False
91,97,1.9195,91,97,91,97,False
35,57,1.855,35,57,35,57,False
81,37,9.326,81,37,70,37,False
69,67,2.685,69,67,69,67,False
8,7,5.948,8,7,70,70,False
18,41,6.2675,18,41,70,70,False
78,52,2.1275,78,52,78,52,False
73,85,2.996,73,85,73,85,False
34,36,6.3435,34,36,70,34,False
20,19,2.5515,20,19,20,19,False
38,41,1.787,38,41,38,41,False
48,75,5.9685,48,75,70,51,False
37,95,6.0315,37,95,70,70,False
78,98,2.107,78,78,78,36,False
27,92,6.8415,27,92,70,27,False
76,69,9.211500000000001,76,69,70,69,False
28,74,6.0055,28,74,70,70,False
69,95,5.9525,69,95,70,70,False
86,36,6.418,86,36,70,86,False
81,48,2.9135,81,81,81,48,False
69,46,6.6355,69,46,70,34,False
55,48,3.821,55,48,55,48,False
8,39,2.2325,8,39,8,39,False
40,45,6.4155,40,45,70,51,False
58,40,9.309000000000001,58,40,70,40,False
48,63,2.7365,48,63,48,63,False
65,56,1.4175,65,56,65,56,False
16,90,2.0855,16,90,16,90,False
2,19,6.1685,2,19,70,70,False
11,34,6.957,11,34,70,34,False
63,29,6.1045,63,29,70,34,False
5,73,3.357,5,73,5,73,False
78,65,6.9455,78,65,70,78,False
30,68,7.8825,30,68,70,68,False
38,57,1.5644999999999998,38,57,38,57,False
66,75,5.9315,66,75,70,70,False
50,22,2.845,50,22,15,22,False
69,97,2.5345,69,97,69,97,False
76,11,8.524000000000001,76,11,70,11,False
5,60,2.6674999999999995,5,60,5,60,False
90,29,5.9525,90,29,70,34,False
58,79,8.006499999999999,58,79,70,58,False
3,43,6.5445,3,43,70,34,False
92,63,7.5645,92,92,70,63,False
69,80,6.2815,69,80,70,70,False
26,29,5.9065,26,29,70,34,False
78,76,2.3205,78,76,78,76,False
89,88,8.619,89,88,70,89,False
32,18,8.224499999999999,32,18,70,18,False
39,7,5.9719999999999995,39,7,70,70,False
43,7,5.929,43,7,70,51,False
30,48,7.492,30,48,70,30,False
16,53,8.31,16,53,70,53,False
36,41,7.4990000000000006,36,41,70,36,False
68,97,1.9675,68,97,68,97,False
1,34,7.365,1,34,70,34,False
51,78,6.3475,51,78,70,51,False
73,62,6.0634999999999994,73,62,70,70,False
71,80,6.1274999999999995,71,80,70,70,False
15,2,8.758,15,2,70,2,False
17,19,1.8165,17,19,17,19,False
91,93,1.8849999999999998,91,93,91,93,False
37,30,8.1805,37,37,70,30,False
55,41,6.8260000000000005,55,41,70,55,False
71,72,5.8575,71,72,70,70,False
79,72,1.372,79,72,79,72,False
19,28,9.7355,19,28,70,28,False
38,24,5.894,38,24,70,70,False
72,0,8.696,72,0,70,0,False
17,65,8.2285,17,65,70,17,False
67,25,2.9205,67,25,67,25,False
17,91,9.622,17,91,70,91,False
5,51,7.2785,5,51,51,51,False
34,8,1.655,34,8,34,8,False
55,14,3.306,14,55,55,14,False
15,34,7.647,15,34,70,34,False
25,7,5.957,25,7,70,51,False
25,54,6.0285,25,54,70,34,False
23,10,6.202,10,10,70,15,False
75,41,8.6835,75,41,70,41,False
10,57,8.5705,10,57,70,57,False
69,21,2.492,69,21,69,27,False
93,39,3.2849999999999997,93,39,93,39,False
2,69,2.0524999999999998,2,69,2,81,False
1,2,7.608499999999999,1,2,70,2,False
66,64,7.145,66,64,70,66,False
2,94,6.994,2,94,70,2,False
27,26,2.283,27,26,27,26,False
96,80,7.0195,96,80,70,39,False
19,79,8.899000000000001,19,79,70,79,False
69,40,8.08,69,69,70,77,False
15,14,2.27,15,14,15,14,False
21,85,8.2415,21,85,70,21,False
50,29,6.045,50,29,70,34,False
9,38,3.7025,38,38,38,9,True
44,43,1.899,44,43,44,43,False
37,71,8.1955,37,71,70,71,False
66,89,2.7365,66,89,66,89,False
4,64,6.2825,4,64,64,4,True
12,56,1.4689999999999999,12,56,12,56,False
47,57,1.321,47,57,47,57,False
76,19,1.8139999999999998,76,19,76,19,False
38,77,9.3385,38,77,77,77,False
27,45,3.7325,27,45,27,45,False
1,19,6.3260000000000005,1,19,70,70,False
58,9,4.673,58,9,58,9,False
47,63,6.321,47,63,70,70,False
33,7,5.961,33,7,70,51,False
77,83,6.5645,77,83,70,77,False
90,24,5.9075,90,24,70,70,False
51,45,6.131,51,45,70,51,False
77,15,6.6185,77,15,70,70,False
6,99,5.99,6,99,70,70,False
98,22,6.1655,98,22,70,70,False
89,75,5.979,89,75,70,70,False
40,78,2.414,40,78,40,78,False
11,95,5.9145,11,95,70,70,False
34,64,6.371,34,64,70,34,False
61,4,1.2565,61,4,61,4,False
59,21,9.661999999999999,59,21,70,21,False
69,94,2.6454999999999997,69,94,69,94,False
66,14,2.5805,66,14,66,14,False
51,75,5.8295,51,75,70,70,False
47,49,6.265,47,49,70,70,False
1,82,2.4005,1,1,1,82,False
90,7,5.9785,90,7,70,51,False
51,89,6.3015,51,89,70,51,False
15,78,2.136,15,15,15,33,False
3,5,9.440000000000001,3,5,70,5,False
90,72,6.0935,90,72,70,70,False
91,32,6.662,91,32,70,70,False
68,5,1.8344999999999998,68,5,68,36,False
83,23,6.0765,83,23,70,34,False
76,42,4.5245,76,42,76,42,False
47,8,2.395,47,8,70,8,False
48,41,7.9079999999999995,48,41,70,48,False
84,30,2.091,84,94,84,33,False
72,36,6.8835,72,36,70,67,False
44,10,6.0445,44,10,70,70,False
47,33,6.5805,47,33,70,70,False
32,60,7.9510000000000005,32,60,70,32,False
89,3,9.866,89,3,70,3,False
16,39,3.064,16,39,16,39,False
61,92,2.0395,61,92,61,92,False
4,46,8.705,4,46,70,46,False
6,93,9.307500000000001,6,93,70,93,False
19,44,9.2955,19,44,70,44,False
11,93,2.0185,11,93,11,46,False
47,4,5.9875,47,4,70,70,False
39,24,5.948,39,24,70,70,False
93,66,7.0184999999999995,93,93,70,66,False
43,75,5.9715,43,75,70,51,False
1,10,5.983,1,10,70,70,False
55,23,6.0009999999999994,55,23,70,51,False
98,25,2.5185,98,25,98,25,False
0,51,7.4155,0,51,51,51,False
78,64,1.9780000000000002,78,64,78,64,False
49,72,1.4434999999999998,49,72,49,72,False
15,79,6.885,15,79,70,15,False
8,94,7.106,8,94,70,8,False
8,36,6.553,8,36,70,8,False
77,81,6.2195,77,81,70,77,False
58,71,9.2975,58,71,70,71,False
98,26,6.504,98,26,70,34,False
32,99,5.99,32,99,70,70,False
86,19,6.119,86,19,70,70,False
1,46,6.6925,1,46,70,34,False
84,55,2.7150000000000003,84,55,84,55,False
89,42,4.827,89,42,89,42,False
80,7,1.2355,80,7,80,7,False
76,85,4.579,76,85,76,85,False
38,85,3.2255000000000003,38,38,38,85,False
1,86,3.026,1,86,86,1,True
31,74,5.9405,31,74,70,70,False
7,80,7.3625,7,80,70,80,False
71,39,1.8555000000000001,71,39,71,39,False
44,56,6.2575,44,56,70,34,False
18,36,6.4165,18,36,70,18,False
89,85,4.9685,89,85,89,85,False
53,78,2.055,53,60,53,12,False
15,55,2.492,15,55,15,55,False
37,44,3.8205,37,44,34,44,False
24,54,6.833,24,24,70,34,False
40,39,6.8715,40,39,70,51,False
39,64,8.369,39,64,70,39,False
86,89,6.5985,86,89,70,86,False
82,29,5.9885,82,29,70,70,False
32,72,5.9505,32,72,70,70,False
8,56,6.0329999999999995,8,56,70,70,False
71,28,1.891,71,28,71,28,False
89,57,6.54,89,57,70,34,False
32,89,7.5915,32,89,70,32,False
31,81,6.7095,31,81,70,51,False
32,20,2.4395,32,20,32,20,False
8,97,6.958,8,97,70,8,False
8,75,5.895,8,75,70,70,False
96,4,1.33,96,4,96,4,False
77,54,5.8915,77,54,70,70,False
45,74,6.0155,45,74,70,34,False
48,92,6.963,48,92,70,48,False
14,43,6.569,14,43,70,34,False
72,32,8.065,72,32,70,32,False
28,39,3.1245,28,39,28,39,False
58,97,9.3315,58,97,70,58,False
21,9,3.559,21,9,21,9,False
91,30,1.8895,91,30,91,30,False
65,7,5.9995,65,7,70,51,False
66,69,8.1755,66,69,70,69,False
82,71,7.8045,82,71,70,71,False
17,32,7.984999999999999,17,32,70,32,False
16,97,2.9985,16,97,16,97,False
98,90,7.0035,98,90,70,98,False
56,29,6.118,56,29,70,34,False
91,26,6.203,91,26,70,70,False
84,61,6.3740000000000006,84,61,70,77,False
53,19,6.1545000000000005,53,19,70,70,False
78,72,5.907,78,72,70,70,False
5,93,2.4185,5,93,5,93,False
11,25,6.8285,11,25,70,11,False
2,44,2.055,2,44,2,44,False
71,14,1.7650000000000001,71,14,71,14,False
31,26,6.377,31,26,70,51,False
24,29,8.1155,29,29,70,34,False
67,36,2.3305000000000002,67,36,67,36,False
32,92,6.333,32,92,70,34,False
5,71,6.982,5,71,70,71,False
53,98,1.9575,53,98,53,98,False
13,61,2.1055,13,61,13,61,False
53,76,2.0095,53,76,53,76,False
73,75,5.957,73,75,70,70,False
87,54,1.0925,87,54,87,54,False
11,64,6.7335,11,64,70,11,False
82,7,5.9675,82,7,70,70,False
55,90,7.782,55,90,70,55,False
24,22,7.1425,24,22,70,22,False
24,74,5.886,24,74,70,15,False
44,1,5.9425,44,1,1,44,True
93,80,6.3325,93,80,70,70,False
30,34,7.662,30,34,70,34,False
50,80,9.400500000000001,80,80,70,67,False
98,24,5.976,98,24,70,70,False
1,65,2.3280000000000003,1,65,1,65,False
88,80,7.0440000000000005,88,80,70,67,False
72,58,8.0315,72,58,70,58,False
37,23,5.9895,37,23,70,70,False
30,70,3.904,30,70,70,30,True
40,92,6.1455,40,92,70,70,False
18,98,2.011,18,98,18,98,False
37,51,9.025500000000001,37,51,51,51,False
71,44,1.819,71,44,71,44,False
56,61,7.390499999999999,56,61,70,61,False
2,3,2.2325,2,3,2,3,False
0,87,6.776,0,87,70,0,False
91,45,6.39,91,45,70,70,False
30,50,6.335,30,50,70,51,False
93,68,7.8025,93,68,70,68,False
43,23,1.1885,43,23,43,23,False
28,54,6.0495,28,54,70,70,False
0,61,6.3235,0,61,70,0,False
35,24,5.8865,35,24,70,51,False
53,36,6.4805,53,36,70,53,False
38,45,2.1815,38,45,38,45,False
61,50,1.734,61,50,61,50,False
2,80,6.209,2,80,70,70,False
73,80,6.334,73,80,70,34,False
47,96,6.7215,47,96,70,47,False
77,87,6.3045,77,87,70,77,False
37,52,2.914,37,52,37,52,False
21,75,5.9815000000000005,21,75,70,70,False
86,65,6.5344999999999995,86,65,70,86,False
6,10,6.037,6,10,70,70,False
54,49,8.24,54,49,70,49,False
47,64,6.6465,47,64,70,70,False
87,92,2.1395,87,92,87,92,False
97,41,7.1905,97,41,70,97,False
49,75,1.1015,49,75,49,75,False
1,58,2.9055,1,58,1,58,False
38,34,8.363,38,34,70,34,False
0,44,2.3765,0,44,0,44,False
11,56,6.006,11,56,70,70,False
3,19,6.475,3,19,70,34,False
82,19,6.4485,82,19,70,70,False
34,32,1.856,34,32,34,32,False
13,95,6.0895,13,95,70,70,False
38,90,2.3970000000000002,38,90,38,90,False
32,13,3.1599999999999997,32,13,32,13,False
97,10,5.984,97,10,70,34,False
47,34,6.62,47,34,70,34,False
40,47,7.4345,40,40,70,70,False
67,86,5.4585,67,86,86,67,True
91,63,6.309,91,63,70,70,False
73,40,8.529,73,40,70,40,False
97,62,6.0355,97,62,70,34,False
39,14,5.568,39,14,14,39,True
40,82,2.1935,40,82,40,82,False
78,77,7.954000000000001,78,77,70,77,False
77,5,1.7254999999999998,77,5,77,5,False
34,10,5.947,34,10,70,70,False
51,48,6.306,51,48,70,51,False
36,56,1.444,36,56,36,56,False
68,66,2.1494999999999997,68,66,68,66,False
89,41,6.79,89,41,70,89,False
5,84,2.2465,5,84,5,90,False
67,56,6.1485,67,56,70,70,False
66,53,7.8875,66,53,70,53,False
68,52,6.665,68,52,70,68,False
51,17,6.184,51,17,70,51,False
8,49,6.325,8,49,70,70,False
34,85,1.777,34,85,34,85,False
28,99,6.026,28,99,70,70,False
5,34,7.036,5,34,70,34,False
72,1,8.2075,72,1,70,1,False
19,54,5.8675,19,54,70,34,False
13,23,1.1509999999999998,13,23,13,23,False
91,96,6.5920000000000005,91,96,70,91,False
98,7,5.9655000000000005,98,7,70,70,False
67,22,6.179,67,22,70,34,False
93,64,7.1325,93,64,70,93,False
55,62,6.089,55,62,70,70,False
37,70,8.674,37,70,70,70,False
63,80,2.1965,63,80,63,80,False
3,92,6.4365000000000006,3,92,70,34,False
86,61,6.2225,86,61,70,86,False
51,61,6.059,51,61,70,51,False
52,57,7.2305,52,57,70,94,False
97,33,4.136,97,33,97,33,False
32,85,2.8675,32,85,32,85,False
31,87,1.9405000000000001,31,87,31,87,False
73,89,2.918,73,89,73,43,False
70,64,6.1114999999999995,70,64,70,70,False
11,79,6.7605,11,79,70,11,False
53,20,6.672,53,20,70,53,False
62,29,5.9445,29,29,70,34,False
67,16,9.1165,67,16,70,16,False
53,12,6.5075,53,12,70,53,False
8,73,2.616,8,73,8,73,False
47,66,2.2935,47,66,47,66,False
57,99,1.2605,57,99,57,99,False
84,7,5.9475,84,7,70,70,False
6,69,9.2105,6,69,70,69,False
6,82,9.5085,6,82,70,82,False
73,37,2.3914999999999997,73,37,73,43,False
34,12,6.339,34,12,70,34,False
19,98,9.878499999999999,19,98,70,98,False
58,45,7.234999999999999,58,45,70,58,False
30,51,8.0275,30,51,51,51,False
81,90,2.5085,81,90,81,90,False
3,87,7.323,3,87,70,3,False
0,67,2.4330000000000003,0,67,0,67,False
91,41,6.2509999999999994,91,41,70,70,False
37,1,3.7984999999999998,37,1,1,37,True
39,70,7.402,39,70,70,39,True
84,90,6.694,84,90,70,84,False
83,38,8.2225,83,83,70,38,False
26,81,9.785499999999999,26,81,34,81,False
4,74,1.322,4,74,4,74,False
89,54,6.0415,89,54,70,70,False
2,11,6.691,2,11,70,70,False
19,41,7.223,41,41,70,15,False
26,75,5.9275,26,75,70,51,False
0,37,2.0795,0,37,0,45,False
98,71,7.709,98,71,70,71,False
73,48,2.5694999999999997,73,48,73,48,False
60,63,6.8515,60,63,70,60,False
83,75,6.098,83,75,70,77,False
45,29,5.989,45,29,70,34,False
0,55,7.255,0,55,70,0,False
68,11,6.809,68,11,70,70,False
19,25,8.4365,19,25,70,25,False
16,29,5.976,16,29,70,70,False
16,55,2.894,16,55,16,55,False
51,91,6.1905,91,91,70,51,False
67,90,7.327,67,90,70,67,False
70,27,6.1145,70,27,70,70,False
58,91,6.062,58,91,91,58,True
30,66,6.6325,30,66,70,66,False
61,99,6.019,61,99,70,34,False
61,75,1.1775,61,75,61,75,False
33,54,6.03,33,54,70,34,False
92,46,8.8915,92,46,70,46,False
40,48,6.723,40,48,70,40,False
22,74,5.872,22,74,70,34,False
32,67,3.1275,32,67,32,67,False
84,60,2.8135000000000003,84,60,84,60,False
73,10,6.0115,73,10,70,70,False
81,8,9.231,81,8,70,8,False
9,26,7.1325,9,26,70,9,False
15,29,5.9985,15,29,70,70,False
91,25,6.5655,91,25,70,91,False
90,62,1.1825,90,62,90,62,False
67,15,9.501000000000001,67,15,70,15,False
18,0,2.058,18,0,18,0,False
47,55,2.1985,47,55,47,55,False
35,49,7.0065,35,49,70,35,False
11,41,6.364,11,41,70,70,False
89,36,2.6715,89,36,89,36,False
81,29,5.9005,81,29,70,70,False
49,10,5.927,49,10,70,34,False
98,81,7.011,98,81,70,34,False
68,31,2.2955,68,31,68,31,False
19,43,1.9195,19,43,73,43,False
89,82,5.6495,89,82,82,89,True
14,80,6.393,14,80,70,34,False
21,51,8.626999999999999,21,51,51,51,False
75,22,7.2155000000000005,75,22,70,39,False
47,81,1.7705,47,81,47,81,False
14,78,9.0395,14,78,70,78,False
18,53,7.3355,53,53,70,70,False
82,37,2.822,82,37,82,88,False
3,1,9.0055,3,1,70,1,False
6,63,6.7219999999999995,6,63,70,15,False
82,67,3.7655000000000003,82,67,70,67,False
16,65,2.4785,16,65,16,65,False
14,9,4.785,14,9,14,9,False
16,76,2.5894999999999997,16,76,16,64,False
82,20,7.686,82,20,70,82,False
61,19,8.932,61,61,70,73,False
10,43,8.8,10,43,70,43,False
15,4,6.0009999999999994,15,4,70,70,False
72,74,5.889,72,74,70,51,False
66,97,2.9485,66,97,66,97,False
2,89,2.0905,2,89,2,89,False
78,86,3.0134999999999996,78,86,86,78,True
70,44,1.4645,70,44,70,44,False
93,52,2.494,93,52,93,52,False
71,21,1.8235,71,21,71,21,False
82,46,6.8475,82,46,70,82,False
58,53,9.8935,58,53,70,53,False
84,28,2.445,84,28,84,33,False
47,58,2.356,47,58,47,58,False
64,41,2.4844999999999997,64,41,64,41,False
92,54,6.0215,92,54,70,34,False
40,64,6.5565,40,64,70,40,False
34,49,6.128,34,49,70,70,False
31,48,7.089,31,48,70,31,False
31,12,6.7115,31,12,70,31,False
81,40,9.0565,81,40,70,40,False
17,40,8.359,17,40,70,40,False
40,38,1.8094999999999999,40,38,40,38,False
60,36,2.67,60,36,60,36,False
43,38,9.8025,43,38,70,38,False
1,96,7.170999999999999,1,96,70,1,False
93,78,7.4015,93,93,70,78,False
28,33,2.237,28,33,28,33,False
66,70,8.143,66,70,70,70,False
33,80,1.868,33,80,33,80,False
51,59,6.227,51,59,70,51,False
24,26,8.554,24,26,70,26,False
17,99,6.0165,17,99,70,70,False
73,70,4.454000000000001,73,70,70,73,True
5,7,5.9295,5,7,70,70,False
18,81,6.3815,18,81,70,18,False
28,8,3.0005,8,8,8,33,False
3,47,8.3535,3,47,70,47,False
72,13,8.715,72,13,70,13,False
39,87,8.0495,39,87,70,39,False
98,4,6.01,98,4,70,70,False
37,7,5.964,37,7,70,70,False
47,32,2.32,47,32,47,32,False
69,65,7.0184999999999995,69,65,70,69,False
71,62,5.9335,71,62,70,70,False
16,86,8.3935,16,86,70,86,False
18,33,6.4765,18,33,70,18,False
20,24,5.9745,20,24,70,34,False
32,15,7.7005,32,15,70,15,False
59,74,5.9190000000000005,59,74,70,70,False
0,47,3.019,47,47,47,0,True
70,82,1.442,70,82,70,82,False
52,10,6.057,52,10,70,34,False
32,52,2.3615,32,52,32,52,False
70,67,1.4585,70,67,70,67,False
10,56,2.213,56,56,56,10,True
93,37,2.651,93,37,93,37,False
3,51,9.314,3,51,51,51,False
8,40,8.189,8,8,70,51,False
84,6,2.367,84,6,84,6,False
86,39,6.676,86,39,70,86,False
28,9,8.075,28,9,70,28,False
76,31,9.5825,76,31,31,31,False
28,4,6.1375,28,4,70,70,False
68,54,5.9375,68,54,70,70,False
39,25,3.846,39,25,39,25,False
6,53,9.0505,6,53,70,53,False
89,67,7.1105,89,67,70,67,False
68,82,1.8755000000000002,68,82,68,82,False
18,55,6.7505,18,55,70,18,False
42,92,6.8425,42,92,70,16,False
72,77,8.961500000000001,72,77,70,77,False
69,68,3.037,69,68,68,69,True
55,63,6.75,55,63,70,55,False
9,49,2.1685,9,49,9,49,False
19,27,3.4325,19,27,27,19,True
63,74,6.0009999999999994,63,74,70,34,False
81,33,2.892,81,33,15,33,False
79,43,2.439,79,43,79,43,False
5,61,6.368,5,61,70,70,False
22,95,1.141,22,95,22,95,False
46,56,1.5965,46,56,46,56,False
6,62,6.0305,6,62,70,70,False
15,32,2.227,15,32,15,12,False
2,1,2.087,2,1,2,81,False
27,62,6.116,27,62,70,34,False
83,61,2.2615000000000003,83,61,83,61,False
51,95,5.9235,70,95,70,70,False
51,72,5.7965,51,72,70,70,False
4,95,1.2770000000000001,4,95,4,95,False
31,33,1.935,31,33,31,33,False
66,96,7.325,66,96,70,66,False
65,92,1.9020000000000001,65,92,65,92,False
14,24,5.9605,14,24,70,70,False
57,12,6.1605,57,12,12,57,True
90,95,6.0455000000000005,90,95,70,34,False
96,7,5.9879999999999995,96,7,70,77,False
76,23,6.0845,76,23,70,70,False
2,95,5.95,2,95,70,70,False
3,56,6.1295,3,56,70,70,False
27,23,1.096,27,23,27,23,False
5,17,2.293,5,17,5,17,False
2,27,1.8545,2,27,2,27,False
6,68,9.284500000000001,6,68,70,68,False
96,61,2.5675,96,61,15,61,False
86,46,6.367,86,46,70,86,False
51,81,6.103,51,81,70,51,False
15,51,8.1325,15,51,70,51,False
77,0,1.807,77,0,77,0,False
7,49,7.7235,7,49,70,49,False
60,65,3.667,60,65,60,65,False
69,54,5.9565,69,54,70,70,False
3,60,3.9575,3,60,3,60,False
6,50,6.457,6,50,70,15,False
69,17,6.9765,69,17,70,69,False
45,50,1.9505,45,50,45,50,False
26,46,4.3505,46,26,46,26,True
70,1,1.5115,70,1,70,1,False
31,71,7.547000000000001,31,71,70,71,False
31,62,6.018,31,62,70,70,False
8,60,2.3245,8,60,8,60,False
31,17,2.3609999999999998,31,17,31,17,False
32,31,8.3015,32,31,70,31,False
20,29,5.9785,20,29,70,34,False
6,32,8.408999999999999,6,32,70,32,False
95,43,8.385,95,43,70,43,False
21,69,8.189,21,69,70,69,False
5,13,2.6925,5,13,5,13,False
28,51,8.306000000000001,28,51,51,51,False
92,80,7.285,80,80,70,39,False
25,38,9.8945,25,38,70,38,False
79,29,5.993,79,29,70,51,False
85,45,3.5494999999999997,85,45,85,45,False
38,87,7.273,38,87,70,38,False
77,16,1.7994999999999999,77,16,77,16,False
16,48,7.4025,16,48,70,16,False
29,49,9.633,29,49,70,49,False
34,56,5.9655000000000005,34,56,70,70,False
79,38,9.7085,79,38,70,38,False
37,25,2.945,37,25,37,25,False
73,71,8.1135,73,71,70,71,False
94,24,6.0315,94,24,70,70,False
20,22,1.657,20,22,20,22,False
6,19,6.594,6,19,70,77,False
70,89,1.4335,70,89,70,89,False
18,47,1.8985,18,47,18,47,False
18,58,2.076,18,58,18,58,False
1,76,2.521,1,76,1,81,False
51,49,6.022,51,49,70,51,False
38,0,8.9385,38,0,70,0,False
34,86,2.689,34,86,34,86,False
81,20,3.4785,81,20,15,20,False
77,18,1.7095,77,18,77,18,False
91,14,6.586,91,14,70,91,False
38,15,8.582,38,15,70,15,False
53,95,5.931,53,95,70,70,False
17,43,6.5835,17,43,70,86,False
8,16,2.4515,8,16,8,16,False
76,74,6.0145,76,74,70,51,False
65,26,7.077500000000001,65,26,70,65,False
93,44,3.0375,93,44,93,44,False
43,10,5.9094999999999995,43,10,70,34,False
5,38,1.9925,5,38,5,38,False
8,6,2.1270000000000002,8,6,8,6,False
54,29,6.1129999999999995,54,29,70,34,False
11,28,2.092,11,28,11,36,False
32,37,2.332,32,37,32,37,False
82,62,6.0405,82,62,70,70,False
31,29,5.9725,31,29,70,70,False
83,57,1.9645000000000001,83,57,83,57,False
84,67,2.7085,84,67,84,67,False
15,95,6.0085,15,95,70,70,False
76,81,2.9145000000000003,76,81,76,81,False
84,75,5.959,84,75,70,70,False
2,81,1.7530000000000001,2,81,2,81,False
38,21,8.8735,38,21,70,21,False
8,82,2.266,8,82,8,82,False
31,13,2.8049999999999997,31,13,31,13,False
60,9,5.3245000000000005,60,9,60,9,False
16,22,6.188,16,22,70,70,False
21,81,2.365,21,81,21,81,False
68,25,6.5755,68,25,70,68,False
96,24,5.97,96,24,70,77,False
89,12,2.7369999999999997,89,12,89,12,False
78,47,7.7330000000000005,47,78,70,70,False
8,90,1.6975,8,90,8,90,False
69,63,6.39,69,63,70,69,False
31,80,6.2364999999999995,31,80,70,70,False
14,8,8.753,14,8,70,8,False
34,93,1.7235,34,93,34,93,False
3,76,3.1455,3,76,3,64,False
72,75,1.2335,72,75,72,75,False
2,67,2.1174999999999997,2,67,2,67,False
6,26,6.5895,6,26,70,15,False
34,81,1.57,34,81,34,81,False
59,13,9.724499999999999,59,13,70,59,False
1,44,2.6075,1,44,1,44,False
25,24,5.9625,25,24,70,34,False
41,54,6.01,41,54,70,34,False
5,45,6.634,5,45,70,34,False
74,4,6.9355,74,74,70,39,False
67,94,4.42,67,94,67,94,False
21,13,3.9525,21,13,21,13,False
41,74,5.9475,41,74,70,34,False
34,28,1.7155,34,28,34,33,False
42,26,2.1905,42,26,42,26,False
39,80,6.5035,39,80,70,39,False
