d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
19,26,0.9135,26,26,26,26,False
51,5,0.835,51,5,5,5,False
40,10,0.44,40,10,10,10,False
85,10,0.3175,85,10,10,10,False
16,54,0.349,16,54,54,54,False
55,45,0.357,55,45,45,45,False
17,77,9.7955,17,77,77,77,False
37,24,0.4515,37,24,24,24,False
96,87,0.8845,87,87,87,87,False
40,96,0.5295,40,96,96,96,False
84,92,0.45499999999999996,84,92,92,92,False
13,99,0.3485,13,99,99,99,False
9,29,0.374,9,29,29,29,False
86,63,0.43499999999999994,86,63,63,63,False
80,19,7.747,80,19,70,19,False
89,62,0.383,89,62,62,62,False
88,43,0.38149999999999995,88,43,43,43,False
22,46,8.793,22,46,70,46,False
25,80,0.5285,25,80,80,80,False
70,65,0.5685,70,65,65,47,False
89,63,0.4,89,63,63,63,False
47,22,0.4165,47,22,22,22,False
59,4,0.384,59,4,4,90,False
98,95,0.359,98,95,95,95,False
3,81,0.7130000000000001,3,81,81,81,False
76,98,9.3605,76,76,70,98,False
3,72,0.553,3,72,72,72,False
92,74,0.6884999999999999,74,74,74,74,False
21,43,0.42300000000000004,21,43,43,43,False
84,63,0.4355,84,63,63,63,False
40,54,0.3805,40,54,54,54,False
53,77,7.1875,53,77,70,77,False
51,98,0.7335,51,36,98,98,False
68,60,0.611,68,60,60,60,False
21,74,0.388,21,74,74,74,False
70,92,0.5355,70,92,92,39,False
93,71,7.5355,93,71,70,71,False
71,64,0.47,71,64,64,64,False
86,49,0.482,86,49,49,49,False
16,40,8.433,16,16,70,34,False
18,61,0.4765,18,61,61,61,False
81,59,9.4215,81,59,70,59,False
44,88,0.7225,88,88,88,88,False
98,41,0.4515,98,41,41,41,False
66,55,0.8999999999999999,55,55,55,55,False
4,19,7.3315,4,19,70,19,False
75,72,6.6005,75,72,70,15,False
85,23,0.334,85,23,23,36,False
76,40,9.0245,76,40,70,40,False
76,41,0.396,76,41,41,41,False
66,34,3.364,66,34,34,66,True
88,56,0.5605,88,56,56,56,False
40,62,0.4285,40,62,62,62,False
43,19,7.596,43,43,70,39,False
19,65,8.7545,19,65,70,65,False
38,30,8.1455,38,30,70,30,False
55,24,0.387,55,24,24,24,False
66,99,0.396,66,99,99,99,False
33,95,0.427,33,95,95,95,False
32,49,0.47200000000000003,32,49,49,49,False
9,54,0.373,9,54,54,54,False
24,63,8.963000000000001,24,63,70,63,False
97,29,0.3245,97,29,29,29,False
15,77,8.213000000000001,15,77,70,77,False
16,63,0.4175,16,63,63,63,False
82,99,0.39,82,99,99,99,False
73,34,8.073,73,34,70,34,False
1,5,9.1755,1,1,70,51,False
72,63,6.4435,72,63,70,15,False
82,77,4.15,82,77,77,82,True
30,16,6.1635,30,30,70,16,False
77,14,0.615,77,14,14,14,False
32,46,0.46399999999999997,32,46,46,46,False
74,19,8.4285,74,19,70,19,False
83,10,0.3135,83,10,10,10,False
77,33,0.4435,77,33,33,33,False
14,63,0.5135000000000001,14,63,63,63,False
73,63,0.4405,73,63,63,63,False
59,8,8.703,59,8,70,8,False
40,19,0.5305,40,19,19,19,False
11,29,0.38449999999999995,11,29,29,29,False
73,8,8.4625,73,8,70,8,False
30,31,7.823,30,31,70,31,False
15,36,0.4015,15,36,36,36,False
19,33,7.604,19,19,70,33,False
35,22,0.3835,35,22,22,22,False
3,54,0.354,3,54,54,54,False
28,78,7.646,28,78,70,78,False
17,95,0.42,17,95,95,95,False
65,25,0.7375,25,25,25,25,False
82,22,0.352,82,22,22,22,False
14,72,0.5495,14,72,72,72,False
77,78,0.7949999999999999,77,78,78,78,False
19,22,0.667,19,22,22,22,False
55,50,0.36,55,50,50,50,False
18,25,0.4915,18,25,25,25,False
51,19,0.498,51,19,19,19,False
5,33,0.4155,5,33,33,33,False
75,45,6.6114999999999995,75,45,45,75,True
68,36,0.488,68,36,36,36,False
2,7,0.43500000000000005,2,7,7,7,False
90,81,9.001000000000001,90,81,70,81,False
85,22,0.3865,85,22,22,22,False
86,30,0.736,86,30,30,30,False
58,22,0.3795,58,22,22,22,False
58,50,0.39249999999999996,58,50,50,50,False
17,79,0.5075000000000001,17,79,79,79,False
72,98,8.231,72,98,70,98,False
21,26,0.3845,21,26,26,26,False
9,56,0.374,9,56,56,56,False
73,92,0.369,73,92,92,81,False
33,22,0.5205,33,22,22,22,False
68,91,7.551,68,68,70,70,False
86,96,0.47050000000000003,86,96,96,96,False
79,22,0.43600000000000005,79,22,22,22,False
72,48,7.504,72,48,70,48,False
68,7,0.417,68,7,7,7,False
21,24,0.39499999999999996,21,24,24,24,False
53,41,0.439,53,41,41,41,False
52,62,0.3975,52,62,62,62,False
80,24,0.6299999999999999,80,24,24,24,False
35,80,0.33699999999999997,35,80,80,80,False
1,53,7.508,1,53,70,53,False
60,12,0.5345,60,12,12,12,False
17,33,0.4665,17,33,33,33,False
98,99,0.3865,98,99,99,99,False
68,23,0.41450000000000004,68,23,23,23,False
71,88,0.481,71,88,88,88,False
68,34,6.3715,68,68,70,34,False
26,4,0.954,4,4,4,4,False
66,68,8.1275,66,68,70,68,False
47,71,6.8365,47,47,70,70,False
67,34,4.959499999999999,67,34,34,67,True
68,13,0.5555,68,36,13,13,False
6,54,0.3665,6,54,54,54,False
34,31,0.7625,34,31,31,31,False
86,52,0.469,86,52,52,52,False
28,34,7.6995000000000005,28,34,70,34,False
28,64,0.448,28,64,64,64,False
51,25,0.476,51,25,25,25,False
51,56,0.41000000000000003,51,56,56,56,False
93,75,0.40099999999999997,93,75,75,75,False
2,88,0.4415,2,88,88,88,False
62,19,8.065999999999999,62,19,70,19,False
16,45,0.42100000000000004,16,45,45,45,False
72,28,8.2825,72,28,70,28,False
19,74,0.5935,19,74,74,74,False
76,72,0.532,76,72,72,72,False
59,70,5.6355,59,70,70,59,True
11,39,0.6415,11,39,39,39,False
46,24,0.478,46,24,24,24,False
83,4,0.384,83,4,4,4,False
85,43,0.4595,85,43,43,43,False
61,29,0.55,61,29,29,29,False
37,54,0.41,37,54,54,54,False
6,15,9.160499999999999,6,15,70,15,False
9,75,0.3195,9,75,75,19,False
72,82,8.475999999999999,72,82,70,82,False
51,26,0.45699999999999996,51,26,26,26,False
55,84,9.8065,55,84,70,84,False
44,28,5.8175,44,28,28,44,True
94,56,0.3775,94,56,56,56,False
91,87,0.4355,91,87,87,87,False
84,50,0.4635,84,50,50,50,False
91,83,0.5619999999999999,91,83,83,83,False
17,3,3.5885,3,3,3,87,False
86,23,0.40149999999999997,86,23,23,23,False
39,54,0.3925,39,54,54,54,False
17,21,8.9145,17,21,70,21,False
31,24,0.375,31,24,24,24,False
5,18,7.170999999999999,5,18,70,18,False
6,43,0.39249999999999996,6,43,43,43,False
10,99,6.0475,10,10,70,39,False
27,46,0.5905,27,46,46,46,False
16,24,0.375,16,24,24,24,False
59,67,7.2355,59,59,70,67,False
35,36,0.308,35,36,36,36,False
34,39,0.5725,34,39,39,39,False
4,36,9.841999999999999,4,36,70,36,False
74,26,2.2235,74,26,74,74,False
9,23,0.3235,9,23,23,49,False
19,36,7.1240000000000006,19,36,70,36,False
54,24,0.8819999999999999,54,24,24,24,False
34,27,0.459,34,27,34,59,False
80,10,0.7165,80,10,10,10,False
67,8,8.906,67,8,70,8,False
38,99,0.48150000000000004,38,99,99,99,False
34,57,0.4125,34,57,57,94,False
55,72,0.5680000000000001,55,72,72,72,False
5,12,0.439,5,12,12,12,False
84,70,3.1,84,70,70,84,True
68,46,0.484,68,46,46,46,False
32,5,3.8035,32,5,5,32,True
70,61,0.5085,70,61,61,61,False
3,74,0.37049999999999994,3,74,74,74,False
90,75,0.4275,90,75,75,75,False
74,95,1.6675,95,95,95,74,True
27,29,0.4035,27,29,29,29,False
28,24,0.41900000000000004,28,24,24,24,False
13,14,5.611,14,14,14,13,True
19,71,9.6295,19,71,70,71,False
14,22,0.4105,14,22,22,22,False
6,52,0.373,6,52,52,52,False
89,84,9.9025,89,84,70,84,False
76,36,0.544,76,36,36,36,False
5,0,6.79,5,0,70,0,False
18,83,0.5795,18,83,83,83,False
11,10,0.3935,11,10,10,10,False
39,98,5.9185,39,98,98,39,True
37,80,0.379,37,80,80,80,False
98,49,0.4365,98,49,49,49,False
41,50,0.9395,41,50,50,50,False
58,62,0.362,58,62,62,62,False
18,3,0.7344999999999999,18,3,3,3,False
37,32,7.721,37,32,70,32,False
3,96,0.42600000000000005,3,96,96,96,False
91,85,0.47850000000000004,91,85,85,85,False
82,11,7.6555,82,11,70,11,False
72,27,2.8195,72,27,27,72,True
71,20,0.488,71,20,20,20,False
51,52,0.5355,51,52,52,52,False
84,71,2.5635,84,71,71,84,True
72,66,8.2385,72,66,70,66,False
55,1,9.934999999999999,55,1,70,1,False
54,56,6.8795,54,54,70,58,False
55,95,0.40349999999999997,55,95,95,95,False
86,48,0.4935,86,48,48,48,False
17,51,9.564499999999999,17,51,51,51,False
58,88,0.40549999999999997,58,88,88,88,False
89,29,0.392,89,29,29,29,False
21,34,7.997,21,34,34,34,False
88,54,0.354,88,54,54,54,False
73,69,9.215499999999999,73,69,70,69,False
0,56,0.3915,0,56,56,56,False
93,18,8.024000000000001,93,18,70,18,False
42,29,0.441,42,29,29,29,False
67,30,9.4605,67,30,70,30,False
5,50,0.4175,5,50,50,50,False
84,45,0.4675,84,45,45,45,False
7,43,7.8614999999999995,7,43,70,43,False
97,20,0.7040000000000001,20,20,20,20,False
29,56,7.491,29,56,70,94,False
97,54,0.3585,97,54,54,54,False
36,75,0.49949999999999994,36,75,75,75,False
58,10,0.3265,58,10,10,49,False
97,45,0.3405,97,45,45,45,False
15,22,0.374,15,22,22,22,False
6,88,0.46900000000000003,6,88,88,88,False
11,96,0.53,11,96,96,96,False
47,79,0.4595,47,79,79,79,False
47,10,0.4335,47,10,10,10,False
16,50,0.4215,16,50,50,50,False
81,62,0.4525,81,62,62,62,False
99,43,7.9315,99,43,70,43,False
15,9,0.476,15,9,9,9,False
77,45,0.489,77,45,45,45,False
34,71,0.9925,71,71,71,71,False
86,16,0.7495,86,16,16,16,False
2,12,0.489,2,12,12,12,False
38,47,8.1965,38,47,70,47,False
30,25,0.491,30,25,25,25,False
28,31,8.001999999999999,28,28,70,31,False
38,64,0.6675,38,64,64,64,False
33,29,0.43600000000000005,33,29,29,29,False
69,50,0.432,69,50,50,50,False
73,99,0.373,73,99,99,99,False
82,88,0.359,82,88,88,88,False
37,53,8.372,37,53,70,53,False
21,94,0.544,21,94,94,94,False
16,72,0.5329999999999999,16,72,72,27,False
93,77,8.118500000000001,93,77,77,77,False
9,95,0.337,9,95,95,95,False
67,80,0.352,67,80,80,80,False
55,80,0.3295,55,80,80,80,False
8,71,6.978,8,8,70,71,False
84,81,0.6915,84,81,81,81,False
65,36,0.511,65,36,36,36,False
55,30,9.288499999999999,55,30,70,30,False
69,24,0.39349999999999996,69,24,24,24,False
14,4,0.4,14,4,4,4,False
45,72,0.8185,45,72,72,72,False
81,2,9.876000000000001,81,2,2,2,False
21,87,0.41200000000000003,21,87,87,87,False
17,4,0.37,17,4,4,90,False
18,77,6.948,18,18,70,77,False
72,3,8.471,72,3,70,3,False
38,49,0.6185,38,49,49,49,False
81,94,9.366,81,94,70,94,False
93,60,0.724,93,60,60,60,False
82,34,8.0275,82,34,70,34,False
65,33,0.528,65,33,33,33,False
98,57,0.382,98,57,57,90,False
69,91,7.7875,69,91,70,91,False
53,25,0.483,53,25,25,25,False
42,50,0.40700000000000003,42,50,50,50,False
51,15,0.7989999999999999,51,81,15,15,False
72,40,8.1785,72,40,70,40,False
6,61,0.4385,6,61,61,61,False
71,40,0.788,71,94,40,40,False
17,7,0.4325,17,7,7,7,False
51,79,0.4625,51,79,79,79,False
89,26,0.4425,89,26,26,26,False
0,72,0.538,0,72,72,27,False
3,0,9.3245,3,0,70,0,False
19,52,8.845,19,19,70,52,False
81,41,0.5860000000000001,81,41,41,41,False
73,53,8.453,73,53,70,53,False
86,10,0.4175,86,10,10,10,False
58,99,0.364,58,99,99,99,False
69,33,0.437,69,33,33,33,False
31,99,0.371,31,99,99,99,False
13,92,0.3375,13,92,92,92,False
1,68,8.021,1,68,70,68,False
8,21,0.8520000000000001,8,21,21,21,False
36,29,0.5055,36,29,29,29,False
66,18,8.182500000000001,66,18,70,18,False
93,54,0.3835,93,54,54,54,False
15,92,0.398,15,92,92,92,False
55,11,9.282,55,11,70,11,False
93,65,0.6015,93,65,65,65,False
75,19,8.163499999999999,75,19,70,19,False
17,86,9.0745,17,86,86,86,False
44,49,0.492,44,49,49,49,False
6,47,8.5555,6,47,70,47,False
30,8,7.7295,30,30,70,8,False
98,38,0.7675,98,38,38,38,False
77,44,0.5740000000000001,77,44,44,44,False
34,99,0.4155,34,99,99,99,False
99,80,7.237,99,80,70,80,False
60,80,0.3285,60,80,80,80,False
1,77,7.795,1,77,77,77,False
65,30,5.9185,65,30,30,65,True
82,49,0.437,82,49,49,49,False
0,34,7.1785,0,0,70,34,False
84,20,0.494,84,20,20,20,False
58,41,0.3265,58,41,41,41,False
16,99,0.3915,16,99,99,99,False
31,57,0.35350000000000004,31,57,57,94,False
98,28,7.1045,98,28,70,28,False
8,41,0.4485,8,41,41,41,False
93,38,0.8180000000000001,93,38,38,38,False
86,37,0.7765,86,37,37,37,False
17,53,8.744,17,17,70,53,False
67,2,9.2865,67,2,70,2,False
4,57,7.3454999999999995,4,57,70,57,False
0,16,0.886,0,16,16,16,False
14,47,8.6835,14,47,70,47,False
30,72,0.502,30,72,72,72,False
4,80,2.408,4,80,14,4,False
36,24,0.46499999999999997,36,24,24,24,False
20,54,0.3415,20,54,54,54,False
71,27,0.48150000000000004,71,27,27,27,False
48,4,0.3825,48,4,4,4,False
59,71,8.855,59,71,70,71,False
13,54,0.35,13,54,54,54,False
32,48,0.632,48,48,48,48,False
21,71,3.4415000000000004,21,71,71,21,True
68,92,0.42600000000000005,68,92,92,92,False
77,88,0.45,77,88,88,88,False
51,11,0.7875000000000001,51,11,11,11,False
53,72,0.5489999999999999,53,72,72,27,False
48,54,0.403,48,54,54,54,False
47,83,0.6345000000000001,47,83,83,83,False
17,81,1.01,81,81,81,81,False
71,22,0.424,71,22,22,20,False
70,35,0.5425,70,35,35,35,False
1,45,0.482,1,45,45,45,False
86,7,0.4065,86,7,7,7,False
77,80,0.40549999999999997,77,80,80,80,False
47,91,7.5105,47,91,70,70,False
28,62,0.40549999999999997,28,62,62,62,False
96,12,2.5985,12,12,12,12,False
32,0,3.64,32,0,0,32,True
82,18,8.294,82,18,70,18,False
39,95,0.439,39,95,95,95,False
66,1,8.5935,66,66,70,1,False
23,72,1.654,72,72,72,23,True
38,71,4.005,38,71,71,38,True
76,84,4.372,76,84,84,76,True
65,24,0.392,65,24,24,24,False
5,43,0.439,5,43,43,43,False
82,47,3.338,82,47,47,82,True
13,12,0.2195,13,12,12,12,False
77,4,0.396,77,4,4,4,False
54,22,6.8715,54,22,70,22,False
40,52,0.4785,40,52,52,52,False
66,31,8.3045,66,31,70,31,False
3,61,0.40449999999999997,3,61,61,61,False
0,62,0.39699999999999996,0,62,62,62,False
3,71,3.9185,3,71,71,3,True
60,17,1.893,17,17,17,88,False
89,49,0.6465,89,49,49,49,False
11,92,0.41800000000000004,11,92,92,81,False
62,49,3.902,62,49,49,62,True
56,36,5.832,56,36,36,56,True
13,10,0.396,13,10,10,10,False
89,58,9.0205,89,89,70,58,False
15,60,0.685,15,60,60,60,False
83,81,0.9844999999999999,81,81,81,81,False
72,9,8.134,72,9,70,9,False
41,99,0.5925,41,99,99,99,False
96,45,0.5894999999999999,96,45,45,45,False
38,79,0.7845,38,79,79,79,False
40,71,6.9405,40,40,70,70,False
7,45,9.974,7,45,18,45,False
77,37,0.6970000000000001,77,37,37,37,False
64,26,0.8959999999999999,26,26,26,26,False
66,10,0.38849999999999996,66,10,10,10,False
64,56,0.531,64,56,56,56,False
84,13,0.648,84,13,13,13,False
72,81,7.151,72,81,70,15,False
48,19,0.8654999999999999,19,19,19,19,False
39,21,5.9745,39,21,21,39,True
6,98,9.3825,6,6,70,98,False
17,98,8.8585,17,17,70,98,False
19,45,8.0855,19,19,70,73,False
57,38,6.141,57,38,38,57,True
3,67,1.1895,67,67,67,67,False
65,23,0.46950000000000003,65,23,23,23,False
6,64,0.569,6,64,64,64,False
70,75,0.3985,70,75,75,75,False
11,4,0.41350000000000003,11,4,4,4,False
73,46,0.38949999999999996,73,46,46,46,False
57,87,6.4135,87,87,87,57,True
74,10,6.646,10,74,70,16,False
70,10,0.481,70,10,10,10,False
73,2,8.5175,73,2,70,2,False
55,64,0.44299999999999995,55,64,64,64,False
52,49,0.7535000000000001,52,49,49,49,False
75,49,4.2355,75,49,49,75,True
59,83,0.7875,59,83,83,83,False
79,74,0.3255,79,74,57,57,False
64,22,0.5015000000000001,64,22,22,22,False
70,22,0.4265,70,22,22,22,False
60,41,0.3145,60,41,41,41,False
55,32,4.6295,55,32,32,55,True
17,11,8.2275,17,11,70,11,False
28,52,0.4195,28,52,52,52,False
66,15,3.2405,66,15,15,66,True
50,41,8.096,50,50,70,41,False
84,8,7.209,84,84,70,70,False
36,99,0.5385,36,99,99,99,False
78,3,0.8845000000000001,78,3,3,3,False
3,2,8.6365,3,2,70,2,False
2,10,0.41300000000000003,2,10,10,10,False
4,90,6.221,4,90,90,4,True
84,56,0.416,84,56,56,56,False
77,57,0.39,77,57,57,57,False
1,47,7.5735,1,47,70,47,False
77,71,0.9644999999999999,71,71,71,71,False
72,84,8.4455,72,84,70,84,False
69,99,0.3955,69,99,99,99,False
62,41,8.358,62,41,70,41,False
47,80,0.43200000000000005,47,80,80,80,False
12,75,0.5145,12,75,75,75,False
37,22,0.4295,37,22,22,22,False
16,49,0.42900000000000005,16,49,49,49,False
81,11,9.128499999999999,81,11,70,11,False
86,13,0.5415,86,13,13,13,False
93,40,7.4415,93,40,70,40,False
71,43,0.439,71,43,43,43,False
8,87,0.46549999999999997,8,87,87,87,False
58,85,0.9844999999999999,85,85,85,85,False
60,56,0.40900000000000003,60,56,56,57,False
25,74,0.541,25,74,74,74,False
2,61,0.46,2,61,61,61,False
3,14,0.9744999999999999,14,14,14,14,False
60,47,9.622,60,47,70,47,False
66,73,8.0095,66,66,70,73,False
67,50,0.402,67,50,50,50,False
33,49,0.7085,33,49,49,49,False
76,44,1.166,44,44,44,44,False
21,96,0.4115,21,96,96,96,False
1,92,0.3685,1,92,92,39,False
38,62,0.4635,38,62,62,62,False
3,13,1.0055,13,13,13,13,False
79,90,0.5225,79,90,90,90,False
74,92,8.52,74,74,70,92,False
47,67,0.49649999999999994,47,19,67,67,False
13,74,0.315,13,74,74,57,False
19,89,9.8765,19,89,70,89,False
59,23,0.5355,16,23,23,23,False
3,27,0.641,27,27,27,27,False
34,75,0.3975,34,75,75,75,False
91,42,0.507,91,42,42,42,False
84,87,0.5115,84,87,87,87,False
13,29,0.3155,13,29,29,29,False
30,80,0.4175,30,80,80,80,False
84,15,6.5885,84,84,70,15,False
62,80,8.006499999999999,62,62,70,80,False
77,93,0.7324999999999999,77,93,93,93,False
77,23,0.39949999999999997,77,23,23,36,False
68,81,0.647,68,81,81,81,False
48,99,0.383,48,99,99,99,False
5,54,0.39149999999999996,5,54,54,54,False
11,74,0.4105,77,74,74,74,False
91,54,0.3715,91,54,54,54,False
13,11,6.103,13,11,11,13,True
45,54,0.48350000000000004,45,54,54,54,False
70,26,0.44,70,26,26,83,False
97,2,6.949,97,2,2,97,True
51,23,0.419,51,23,23,23,False
1,22,0.34099999999999997,1,22,22,20,False
12,54,0.5245,12,54,54,54,False
48,24,0.377,48,24,24,24,False
2,30,0.843,2,30,30,30,False
3,31,8.956,3,31,70,31,False
8,26,0.4525,8,26,26,26,False
18,50,0.43399999999999994,18,50,50,50,False
98,45,0.4255,98,45,45,45,False
21,62,0.38449999999999995,21,62,62,62,False
33,23,0.497,33,23,23,23,False
71,56,0.406,71,56,56,56,False
14,61,0.4225,14,61,61,61,False
37,12,0.482,37,12,12,12,False
51,2,0.8305,51,2,2,2,False
48,81,9.8545,48,48,70,81,False
81,53,9.7975,81,53,53,53,False
89,96,0.6755,96,96,96,96,False
73,98,2.3049999999999997,98,98,98,46,False
29,10,7.7,29,29,70,34,False
8,88,0.4425,8,88,88,88,False
11,26,0.45599999999999996,11,26,26,26,False
15,97,0.5640000000000001,15,97,97,97,False
11,6,0.7444999999999999,11,6,6,6,False
1,63,0.3955,1,63,63,63,False
95,61,8.5005,95,61,70,61,False
84,29,0.39849999999999997,84,29,29,29,False
12,80,0.46699999999999997,12,80,80,80,False
63,62,0.5275,63,62,62,62,False
53,13,0.508,53,13,13,13,False
77,52,0.4375,77,52,52,52,False
15,24,0.39249999999999996,15,24,24,24,False
49,74,0.5375000000000001,49,74,74,74,False
28,11,7.5,28,11,70,11,False
48,49,0.8200000000000001,49,49,49,49,False
9,22,0.41200000000000003,9,22,22,22,False
88,26,0.7314999999999999,26,26,26,26,False
17,88,0.47950000000000004,17,88,88,88,False
55,69,5.5425,55,69,69,55,True
1,36,0.4865,1,36,36,36,False
66,50,0.4215,66,50,50,50,False
28,26,0.40900000000000003,28,26,26,26,False
53,17,0.518,53,88,17,17,False
52,46,0.8905,46,46,46,46,False
94,62,0.312,94,62,62,62,False
0,50,0.4265,0,50,50,50,False
76,70,9.286999999999999,22,70,70,70,False
1,95,0.3855,1,95,95,95,False
8,17,0.5715,8,36,17,17,False
21,0,8.4285,21,0,70,0,False
66,43,0.41100000000000003,66,43,43,43,False
34,43,0.436,34,43,43,43,False
91,4,0.405,91,4,4,90,False
19,40,9.493,19,40,70,40,False
37,84,8.604,37,37,70,84,False
68,50,0.44,68,50,50,50,False
93,50,0.421,93,50,50,50,False
25,23,0.4365,25,23,23,23,False
95,26,8.1295,95,26,70,26,False
91,95,0.3825,91,95,95,95,False
98,5,8.158,98,5,70,5,False
2,24,0.41300000000000003,2,24,24,24,False
32,95,0.4125,32,95,95,95,False
12,99,0.5215000000000001,12,99,99,99,False
88,50,0.392,88,50,50,50,False
6,37,9.831,6,6,70,15,False
43,46,9.1465,43,43,34,46,False
68,24,0.3855,70,24,24,24,False
40,91,7.1925,40,40,70,91,False
81,54,0.45799999999999996,81,54,54,54,False
19,61,1.212,61,61,61,61,False
17,75,0.371,17,75,75,61,False
90,99,0.526,90,99,99,99,False
77,67,0.583,77,67,67,67,False
8,83,0.5875,8,83,83,83,False
78,8,8.313,78,78,70,8,False
89,22,0.39549999999999996,89,22,22,22,False
30,53,3.1535,30,53,53,30,True
51,69,0.9075,69,69,69,69,False
89,69,9.6905,89,89,70,69,False
11,99,0.414,11,99,99,99,False
98,11,7.806,98,98,70,11,False
87,74,0.496,87,74,74,74,False
20,41,0.5395,20,41,41,41,False
32,27,0.46950000000000003,32,27,27,27,False
27,80,0.4795,27,80,80,80,False
72,79,7.43,72,79,70,79,False
74,23,7.3625,74,74,70,86,False
17,54,0.4145,17,54,54,54,False
37,0,8.588000000000001,37,0,70,0,False
37,97,0.623,37,97,97,97,False
47,36,0.489,47,36,36,36,False
85,46,0.272,85,46,46,46,False
84,16,1.046,16,16,16,16,False
72,34,8.629,72,34,70,34,False
31,43,0.3765,31,43,43,43,False
25,99,0.49849999999999994,25,99,99,99,False
16,4,0.324,16,4,4,90,False
94,49,0.5740000000000001,94,49,49,49,False
58,52,0.5205,58,52,52,52,False
2,54,0.38799999999999996,2,54,54,54,False
13,75,0.29100000000000004,13,75,75,19,False
91,80,0.39,91,80,80,80,False
73,11,3.573,11,11,11,73,True
40,83,0.596,40,83,83,83,False
72,18,8.7425,72,18,70,18,False
34,74,0.39649999999999996,34,74,74,74,False
47,62,0.4195,47,62,62,62,False
67,95,0.4045,67,95,95,95,False
43,95,0.7335,43,95,95,95,False
83,20,0.28550000000000003,83,20,20,20,False
89,70,6.3715,89,70,70,89,True
35,98,5.874,98,98,98,35,True
77,50,0.45199999999999996,77,50,50,50,False
90,74,0.46399999999999997,90,74,74,74,False
37,2,3.9724999999999997,37,2,2,37,True
78,95,0.3975,78,95,95,95,False
0,18,7.433,0,18,70,18,False
16,64,0.4255,16,64,64,64,False
27,12,0.7415,27,12,12,12,False
29,72,6.73,29,72,70,15,False
59,40,8.6085,59,59,70,40,False
68,80,0.41500000000000004,68,80,80,80,False
85,37,5.8795,85,37,37,85,True
73,94,0.578,73,94,94,94,False
49,46,7.9635,49,49,70,46,False
77,73,0.7210000000000001,77,73,73,73,False
37,11,7.9565,37,11,70,11,False
22,90,5.9045,22,90,90,22,True
6,9,1.49,9,9,9,9,False
50,99,0.673,50,99,99,99,False
70,99,0.4705,70,99,99,99,False
15,90,0.3965,15,90,90,90,False
28,1,8.535499999999999,28,28,70,1,False
88,99,0.43099999999999994,88,99,99,99,False
71,4,0.4095,71,4,4,4,False
63,95,0.6799999999999999,63,95,95,95,False
14,87,0.437,14,87,87,87,False
59,64,0.5185,59,64,64,64,False
13,24,0.354,13,24,24,24,False
73,30,1.165,30,30,30,30,False
98,92,0.39749999999999996,98,92,92,39,False
86,43,0.4435,86,43,43,43,False
30,71,7.4965,30,71,70,71,False
40,50,0.4845,40,50,50,50,False
77,79,0.4455,77,79,79,79,False
57,19,7.372,57,19,70,19,False
55,46,0.446,55,46,46,46,False
77,49,0.432,77,49,49,49,False
40,35,0.5435,40,35,35,35,False
80,74,0.6935,80,74,74,74,False
48,74,0.46,48,74,74,74,False
88,95,0.4765,88,95,95,95,False
78,48,0.4395,78,48,48,48,False
67,65,0.8635,65,57,57,90,False
97,14,5.645,14,14,14,97,True
70,24,0.436,70,24,24,24,False
76,53,9.125499999999999,76,53,53,53,False
67,0,5.66,67,0,0,67,True
78,7,0.433,78,7,7,7,False
11,2,7.477,11,11,70,70,False
67,71,4.606,67,71,71,67,True
15,62,0.397,15,62,62,62,False
77,76,0.61,77,76,76,76,False
16,46,0.4085,16,46,46,46,False
17,8,8.478,17,17,70,8,False
16,10,0.38849999999999996,16,10,10,10,False
14,23,0.405,14,23,23,23,False
61,24,0.5265,61,24,24,24,False
10,41,9.8015,10,41,70,41,False
94,80,0.383,94,80,80,80,False
66,87,0.4275,66,87,87,87,False
34,87,0.4415,34,87,87,35,False
20,10,0.547,20,10,10,10,False
37,8,7.9125,37,37,70,8,False
59,5,9.824,59,5,70,5,False
13,49,0.372,13,49,49,49,False
17,90,0.471,17,90,90,90,False
60,71,9.809000000000001,60,71,70,71,False
0,89,0.651,0,89,89,89,False
16,60,0.8895,60,60,60,60,False
54,7,0.6675,54,7,7,7,False
48,62,0.4885,48,62,62,62,False
8,51,7.035,8,51,51,51,False
72,44,7.7355,72,44,70,44,False
28,77,8.3895,28,77,77,77,False
6,66,4.0485,66,66,66,45,False
38,22,0.49450000000000005,38,22,22,22,False
90,92,0.651,90,92,92,92,False
73,31,4.1805,73,31,31,73,True
72,73,8.6035,72,73,70,73,False
30,62,0.40900000000000003,30,62,62,62,False
60,19,0.6054999999999999,60,19,19,19,False
91,51,6.864,91,91,70,51,False
74,7,6.7015,74,74,70,77,False
72,57,6.7505,72,72,70,34,False
81,72,0.6795,81,72,72,72,False
71,74,0.406,71,74,74,74,False
76,43,0.4305,76,43,43,43,False
32,40,7.851,32,40,70,40,False
69,96,0.5105,69,96,96,96,False
12,29,0.498,12,29,29,29,False
21,48,0.403,21,48,48,48,False
7,63,8.1565,7,63,70,63,False
39,75,0.389,39,75,75,75,False
34,45,0.47350000000000003,34,45,45,45,False
53,18,8.326,53,53,70,70,False
73,91,8.9625,73,73,70,91,False
25,81,9.358,25,25,34,81,False
19,16,5.651,19,16,16,19,True
40,4,0.4125,40,4,4,90,False
6,57,0.47750000000000004,6,57,57,57,False
21,68,3.8804999999999996,21,68,68,21,True
